Name	VoxCeleb2 ID	VGGFace2 ID	Gender	Set	Nationality
Annemarie_Warnkross 	id00665 	n000665 	f 	dev	unknown
Annet_Mahendru 	id00666 	n000666 	f 	dev	american
Annette_Bening 	id00667 	n000667 	f 	dev	american
Annette_Frier 	id00668 	n000668 	f 	dev	german
Annette_Gerritsen 	id00669 	n000669 	f 	dev	dutch
Annette_Obrestad 	id00670 	n000670 	f 	dev	norwegian
Annie_Khalid 	id00672 	n000672 	f 	dev	pakistani
Annie_Lennox 	id00673 	n000673 	f 	dev	scottish
Annie_Lööf 	id00674 	n000674 	f 	dev	swedish
Annie_Parisse 	id00675 	n000675 	f 	dev	american
Annie_Wersching 	id00676 	n000676 	f 	dev	american
Annika_Beck 	id00677 	n000677 	f 	dev	german
Annika_Jankell 	id00678 	n000678 	f 	dev	swedish
Annise_Parker 	id00680 	n000680 	f 	dev	american
Anny_Duperey 	id00681 	n000681 	f 	dev	french
Anshu_Jain 	id00685 	n000685 	m 	dev	unsure: british / indian
Antanas_Guoga 	id00686 	n000686 	m 	dev	lithuanian
Antara_Biswas 	id00687 	n000687 	f 	dev	indian
Anthony_Davis 	id00690 	n000690 	m 	dev	american
Anthony_Foxx 	id00691 	n000691 	m 	dev	american
Anthony_Hopkins 	id00692 	n000692 	m 	dev	welsh
Anthony_Mundine 	id00693 	n000693 	m 	dev	australian
Anthony_Ogogo 	id00694 	n000694 	m 	dev	unknown
Anthony_Pettis 	id00695 	n000695 	m 	dev	american
Anthony_Stokes 	id00696 	n000696 	m 	dev	irish
Anthony_Weiner 	id00699 	n000699 	m 	dev	american
Antoaneta_Stefanova 	id00700 	n000700 	f 	dev	bulgarian
Antoine_Walker 	id00701 	n000701 	m 	dev	american
Antonia_Thomas 	id00707 	n000707 	f 	dev	unknown
Antonin_Scalia 	id00708 	n000708 	m 	dev	unknown
Antonio_Banderas 	id00709 	n000709 	m 	dev	spanish
Antonio_Candreva 	id00710 	n000710 	m 	dev	italian
Antonio_Carluccio 	id00711 	n000711 	m 	dev	italian
Antonio_Cassano 	id00712 	n000712 	m 	dev	italian
Antonio_Cesaro 	id00714 	n000714 	m 	dev	swiss
Antonio_Conte 	id00715 	n000715 	m 	dev	italian
Antonio_Di_Pietro 	id00717 	n000717 	m 	dev	italian
Antonio_Nocerino 	id00721 	n000721 	m 	dev	italian
Antonio_Pappano 	id00723 	n000723 	m 	dev	italian
Antonio_Tajani 	id00724 	n000724 	m 	dev	italian
Antonio_Valencia 	id00725 	n000725 	m 	dev	unknown
Antonique_Smith 	id00726 	n000726 	f 	dev	american
Antonis_Samaras 	id00727 	n000727 	m 	dev	greek
Antti_Tuisku 	id00729 	n000729 	m 	dev	finnish
Anu_Choudhury 	id00730 	n000730 	f 	dev	indian
Anup_Soni 	id00731 	n000731 	m 	dev	indian
Anurag_Kashyap 	id00732 	n000732 	m 	dev	indian
Anya_Monzikova 	id00735 	n000735 	f 	dev	unsure: russian / american
Aníbal_Cavaco_Silva 	id00736 	n000736 	m 	dev	unknown
Apara_Mehta 	id00739 	n000739 	f 	dev	indian
Apollo_Quiboloy 	id00740 	n000740 	m 	dev	unknown
Apolo_Ohno 	id00741 	n000741 	m 	dev	american
Apurva_Agnihotri 	id00742 	n000742 	m 	dev	indian
Arbaaz_Khan 	id00745 	n000745 	m 	dev	indian
Archana_Puran_Singh 	id00746 	n000746 	f 	dev	indian
Archie_Panjabi 	id00747 	n000747 	f 	dev	british
Ariadna_Gil 	id00750 	n000750 	f 	dev	spanish
Ariana_Grande 	id00752 	n000752 	f 	dev	american
Ariane_Brodier 	id00753 	n000753 	f 	dev	french
Ariane_Friedrich 	id00754 	n000754 	f 	dev	german
Arianna_Huffington 	id00755 	n000755 	f 	dev	unsure: greek / american
Ariel_Winter 	id00758 	n000758 	f 	dev	american
Arielle_Kebbel 	id00759 	n000759 	f 	dev	american
Aries_Merritt 	id00760 	n000760 	m 	dev	american
Aries_Spears 	id00761 	n000761 	m 	dev	american
Arifin_Putra 	id00762 	n000762 	m 	dev	unsure: german / indonesian
Arika_Sato 	id00763 	n000763 	f 	dev	american
Arié_Elmaleh 	id00765 	n000765 	m 	dev	unknown
Ariël_Jacobs 	id00766 	n000766 	m 	dev	belgian
Arjan_Bajwa 	id00769 	n000769 	m 	dev	indian
Arlene_Phillips 	id00770 	n000770 	f 	dev	unknown
Armaan_Malik 	id00773 	n000773 	m 	dev	indian
Armando_Iannucci 	id00774 	n000774 	m 	dev	unsure: italian / scottish
Armin_Shimerman 	id00775 	n000775 	m 	dev	american
Armin_Veh 	id00776 	n000776 	m 	dev	german
Armistead_Maupin 	id00777 	n000777 	m 	dev	american
Arnd_Peiffer 	id00778 	n000778 	m 	dev	german
Arno_Del_Curto 	id00779 	n000779 	m 	dev	swiss
Aron_Ralston 	id00780 	n000780 	m 	dev	american
Arron_Afflalo 	id00781 	n000781 	m 	dev	american
Arron_Villaflor 	id00782 	n000782 	m 	dev	filipino
Arsenio_Hall 	id00783 	n000783 	m 	dev	american
Arshad_Warsi 	id00784 	n000784 	m 	dev	indian
Arsène_Wenger 	id00785 	n000785 	m 	dev	french
Arthur_Darvill 	id00786 	n000786 	m 	dev	unknown
Arthur_Sinodinos 	id00787 	n000787 	m 	dev	australian
Artie_Lange 	id00788 	n000788 	m 	dev	american
Artur_Szpilka 	id00792 	n000792 	m 	dev	polish
Arturo_Brachetti 	id00794 	n000794 	m 	dev	italian
Arun_Vijay 	id00796 	n000796 	m 	dev	indian
Arunoday_Singh 	id00797 	n000797 	m 	dev	indian
Arya_Babbar 	id00799 	n000799 	m 	dev	indian
Asamoah_Gyan 	id00801 	n000801 	m 	dev	ghanaian
Asdrúbal_Cabrera 	id00802 	n000802 	m 	dev	venezuelan
Ashlan_Gorse 	id00803 	n000803 	f 	dev	american
Ashlee_Simpson 	id00804 	n000804 	f 	dev	american
Ashley_Cole 	id00805 	n000805 	m 	dev	unknown
Ashley_Eckstein 	id00806 	n000806 	f 	dev	american
Ashley_Monroe 	id00809 	n000809 	f 	dev	american
Ashley_Olsen 	id00810 	n000810 	f 	dev	american
Ashley_Scott 	id00811 	n000811 	f 	dev	american
Ashley_Tisdale 	id00812 	n000812 	f 	test	american
Ashley_Wagner 	id00813 	n000813 	f 	dev	american
Ashley_Young 	id00814 	n000814 	m 	dev	unknown
Ashok_Dinda 	id00815 	n000815 	m 	dev	indian
Ashraf_Ghani 	id00816 	n000816 	m 	dev	afghan
Ashton_Kutcher 	id00817 	n000817 	m 	test	american
Asia_Argento 	id00818 	n000818 	f 	dev	italian
Astrid_Bryan 	id00820 	n000820 	f 	dev	belgian
Aubrey_Plaza 	id00823 	n000823 	f 	dev	american
Audrey_Fleurot 	id00824 	n000824 	f 	dev	french
Audrey_Kitching 	id00825 	n000825 	f 	dev	american
Audrey_Tautou 	id00826 	n000826 	f 	dev	french
August_Diehl 	id00827 	n000827 	m 	dev	unsure: austrian / german
Aure_Atika 	id00828 	n000828 	f 	dev	french
Ava_DuVernay 	id00829 	n000829 	f 	dev	american
Avery_Bradley 	id00830 	n000830 	m 	dev	american
Avery_Johnson 	id00831 	n000831 	m 	dev	american
Avery_Sunshine 	id00832 	n000832 	m 	dev	american
Avika_Gor 	id00833 	n000833 	f 	dev	indian
Avril_Lavigne 	id00835 	n000835 	f 	dev	unsure: french / canadian
Ayda_Field 	id00841 	n000841 	f 	dev	american
Ayelet_Zurer 	id00842 	n000842 	f 	dev	israeli
Ayesha_Khan 	id00843 	n000843 	f 	dev	pakistani
Ayesha_Omar 	id00844 	n000844 	f 	dev	pakistani
Aygül_Özkan 	id00846 	n000846 	f 	dev	german
Ayla_Kell 	id00848 	n000848 	f 	dev	american
Aylin_Tezel 	id00851 	n000851 	f 	dev	unsure: german / turkish
Aymen_Abdennour 	id00852 	n000852 	m 	dev	unsure: tunisian / french
Ayushmann_Khurrana 	id00857 	n000857 	m 	dev	indian
Azadeh_Samadi 	id00859 	n000859 	f 	dev	iranian
Azim_Premji 	id00860 	n000860 	m 	dev	indian
Azmin_Ali 	id00863 	n000863 	m 	dev	malaysian
Aïssa_Maïga 	id00865 	n000865 	f 	dev	unsure: french / senegalese
B._J._Novak 	id00866 	n000866 	m 	test	american
B._J._Thomas 	id00867 	n000867 	m 	dev	american
B._J._Upton 	id00868 	n000868 	m 	dev	american
B._S._Yeddyurappa 	id00869 	n000869 	m 	dev	indian
Baichung_Bhutia 	id00875 	n000875 	m 	dev	indian
Bailee_Madison 	id00876 	n000876 	f 	dev	american
Baltasar_Garzón 	id00879 	n000879 	m 	dev	spanish
Bam_Margera 	id00880 	n000880 	m 	dev	american
Bamboo_Mañalac 	id00881 	n000881 	m 	dev	unsure: filipino / american
Bandaru_Dattatreya 	id00882 	n000882 	m 	dev	indian
Bappi_Lahiri 	id00883 	n000883 	m 	dev	indian
Baptiste_Giabiconi 	id00884 	n000884 	m 	dev	french
Bar_Refaeli 	id00885 	n000885 	f 	dev	israeli
Barbara_Alyn_Woods 	id00886 	n000886 	f 	dev	american
Barbara_Boxer 	id00888 	n000888 	f 	dev	american
Barbara_Cook 	id00890 	n000890 	f 	dev	american
Barbara_Corcoran 	id00891 	n000891 	f 	dev	american
Barbara_Goenaga 	id00892 	n000892 	f 	dev	spanish
Barbara_Mandrell 	id00893 	n000893 	f 	dev	american
Barbara_Matera 	id00894 	n000894 	f 	dev	italian
Barbara_Meier 	id00895 	n000895 	f 	dev	german
Barbara_Schett 	id00897 	n000897 	f 	dev	unsure: australian / austrian
Barbara_Windsor 	id00898 	n000898 	f 	dev	unknown
Barbara_dUrso 	id00899 	n000899 	f 	dev	italian
Barbora_Špotáková 	id00901 	n000901 	f 	dev	czech
Barbra_Streisand 	id00902 	n000902 	f 	dev	american
Barney_Frank 	id00903 	n000903 	m 	dev	american
Baron_Davis 	id00904 	n000904 	m 	dev	american
Barry_Atsma 	id00905 	n000905 	m 	dev	unsure: british / dutch
Barry_Bonds 	id00906 	n000906 	m 	dev	american
Barry_Manilow 	id00907 	n000907 	m 	dev	american
Barry_Pepper 	id00908 	n000908 	m 	dev	canadian
Barry_Sloane 	id00909 	n000909 	m 	dev	unknown
Barry_Trotz 	id00910 	n000910 	m 	dev	canadian
Bart_De_Wever 	id00911 	n000911 	m 	dev	belgian
Bas_Dost 	id00917 	n000917 	m 	dev	dutch
Bastian_Pastewka 	id00918 	n000918 	m 	dev	german
Bastian_Schweinsteiger 	id00919 	n000919 	m 	dev	german
Beata_Kempa 	id00920 	n000920 	f 	dev	polish
Beate_Merk 	id00922 	n000922 	f 	dev	german
Beatrice_Borromeo 	id00923 	n000923 	f 	dev	italian
Beatrix_of_the_Netherlands 	id00924 	n000924 	f 	dev	dutch
Beatriz_Recari 	id00925 	n000925 	f 	dev	spanish
Beau_Bridges 	id00926 	n000926 	m 	test	american
Beau_Ryan 	id00927 	n000927 	m 	dev	australian
Bebe_Cool 	id00928 	n000928 	m 	dev	unknown
Becky_Bayless 	id00929 	n000929 	f 	dev	american
Becky_Hammon 	id00930 	n000930 	f 	dev	unsure: russian / american
Beenie_Man 	id00931 	n000931 	m 	dev	jamaican
Behnoosh_Bakhtiari 	id00933 	n000933 	f 	dev	iranian
Bel_Powley 	id00934 	n000934 	f 	dev	unknown
Bela_Padilla 	id00935 	n000935 	f 	dev	unknown
Belinda_Stewart-Wilson 	id00937 	n000937 	f 	dev	unknown
Belle_Perez 	id00938 	n000938 	f 	dev	unsure: spanish / belgian
Belçim_Bilgin 	id00939 	n000939 	f 	dev	turkish
Belén_Rueda 	id00941 	n000941 	f 	dev	spanish
Ben_Barnes 	id00942 	n000942 	m 	dev	british
Ben_Bernanke 	id00943 	n000943 	m 	dev	american
Ben_Carson 	id00944 	n000944 	m 	dev	unknown
Ben_Falcone 	id00945 	n000945 	m 	dev	american
Ben_Howland 	id00946 	n000946 	m 	dev	american
Ben_Lee 	id00947 	n000947 	m 	dev	australian
Ben_Lloyd-Hughes 	id00948 	n000948 	m 	dev	british
Benita_Ferrero-Waldner 	id00959 	n000959 	f 	dev	austrian
Benjamin_Castaldi 	id00960 	n000960 	m 	dev	unsure: italian / polish / french
Benji_Marshall 	id00963 	n000963 	m 	dev	unknown
Benno_Fürmann 	id00964 	n000964 	m 	dev	german
Benoist_Apparu 	id00965 	n000965 	m 	dev	unknown
Benoît_Costil 	id00966 	n000966 	m 	dev	french
Benoît_Hamon 	id00967 	n000967 	m 	dev	french
Benoît_Poelvoorde 	id00969 	n000969 	m 	dev	belgian
Benson_Henderson 	id00971 	n000971 	m 	dev	american
Bernadette_Lafont 	id00974 	n000974 	f 	dev	french
Bernard_Arnault 	id00975 	n000975 	m 	dev	unknown
Bernard_Cazeneuve 	id00976 	n000976 	m 	dev	french
Bernard_Hopkins 	id00978 	n000978 	m 	dev	american
Bernard_Tapie 	id00979 	n000979 	m 	dev	french
Bernard_Thibault 	id00980 	n000980 	m 	dev	french
Bernard_Tomic 	id00981 	n000981 	m 	dev	australian
Bernd_Leno 	id00982 	n000982 	m 	dev	german
Bernd_Schuster 	id00983 	n000983 	m 	dev	unsure: spanish / german
Bernhard_Brink 	id00984 	n000984 	m 	dev	german
Bernhard_Langer 	id00985 	n000985 	m 	dev	german
Bernie_Mac 	id00987 	n000987 	m 	dev	american
Bershawn_Jackson 	id00989 	n000989 	m 	dev	american
Bert_Koenders 	id00990 	n000990 	m 	dev	dutch
Bert_McCracken 	id00991 	n000991 	m 	dev	american
Bert_van_Marwijk 	id00992 	n000992 	m 	dev	dutch
Bertie_Gilbert 	id00993 	n000993 	m 	dev	unknown
Bertrand_Delanoë 	id00994 	n000994 	m 	dev	french
Bertrand_Grospellier 	id00995 	n000995 	m 	dev	french
Bertrand_Piccard 	id00996 	n000996 	m 	dev	swiss
Bertrand_Tavernier 	id00997 	n000997 	m 	dev	french
Besnik_Hasi 	id00999 	n000999 	m 	dev	albanian
Beth_Behrs 	id01000 	n001000 	f 	test	american
Beth_Ditto 	id01001 	n001001 	f 	dev	american
Beth_Leavel 	id01002 	n001002 	f 	dev	american
Beth_Littleford 	id01003 	n001003 	f 	dev	american
Beth_Riesgraf 	id01004 	n001004 	f 	dev	american
Beth_Winslet 	id01005 	n001005 	f 	dev	unknown
Bethenny_Frankel 	id01006 	n001006 	f 	dev	american
Beto_Cuevas 	id01007 	n001007 	m 	dev	unsure: chilean / canadian
Betsey_Johnson 	id01008 	n001008 	f 	dev	american
Bette_Midler 	id01010 	n001010 	f 	dev	american
Bettina_Böttinger 	id01011 	n001011 	f 	dev	german
Bettina_Vollath 	id01014 	n001014 	f 	dev	austrian
Bettina_Wulff 	id01015 	n001015 	f 	dev	german
Bettina_Zimmermann 	id01016 	n001016 	f 	dev	german
Betty_Heidler 	id01017 	n001017 	f 	dev	german
Beverley_Callard 	id01018 	n001018 	f 	dev	unknown
Bhairvi_Goswami 	id01021 	n001021 	f 	dev	unknown
Bhakti_Charu_Swami 	id01023 	n001023 	m 	dev	unknown
Bhama 	id01024 	n001024 	f 	dev	indian
Bhavana_Menon 	id01025 	n001025 	f 	dev	indian
Bhumika_Chawla 	id01026 	n001026 	f 	dev	indian
Bianca_Balti 	id01028 	n001028 	f 	dev	italian
Bianca_Beauchamp 	id01029 	n001029 	f 	dev	canadian
Bianca_Guaccero 	id01030 	n001030 	f 	dev	italian
Bianca_Kajlich 	id01031 	n001031 	f 	dev	american
Big_Show 	id01035 	n001035 	m 	dev	american
Big_Tigger 	id01036 	n001036 	m 	dev	american
Bijou_Phillips 	id01037 	n001037 	f 	dev	american
Bilawal_Bhutto_Zardari 	id01038 	n001038 	m 	dev	pakistani
Bilkay_Öney 	id01039 	n001039 	f 	dev	german
Bill_Ackman 	id01040 	n001040 	m 	dev	american
Bill_Bailey 	id01041 	n001041 	m 	test	unknown
Bill_Belichick 	id01042 	n001042 	m 	dev	american
Bill_Gilman 	id01043 	n001043 	m 	dev	unknown
Bill_Haslam 	id01044 	n001044 	m 	dev	american
Bill_Kelliher 	id01045 	n001045 	m 	dev	unknown
Bill_Oddie 	id01047 	n001047 	m 	dev	unknown
Bill_Parcells 	id01048 	n001048 	m 	dev	american
Bill_Peduto 	id01049 	n001049 	m 	dev	american
Bill_Rancic 	id01050 	n001050 	m 	dev	american
Bill_Self 	id01051 	n001051 	m 	dev	american
Bill_Shorten 	id01052 	n001052 	m 	dev	australian
Bill_Snyder 	id01053 	n001053 	m 	dev	american
Bill_Walton 	id01054 	n001054 	m 	dev	american
Billy_Corgan 	id01056 	n001056 	m 	dev	american
Billy_Crystal 	id01057 	n001057 	m 	dev	american
Billy_Currington 	id01058 	n001058 	m 	dev	american
Billy_Donovan 	id01060 	n001060 	m 	dev	american
Billy_Gardell 	id01061 	n001061 	m 	dev	american
Billy_Horschel 	id01062 	n001062 	m 	dev	american
Billy_Idol 	id01063 	n001063 	m 	dev	unknown
Billy_Magnussen 	id01065 	n001065 	m 	dev	american
Billy_Ray_Cyrus 	id01066 	n001066 	m 	test	american
Billy_Twelvetrees 	id01067 	n001067 	m 	dev	unknown
Binali_Yıldırım 	id01068 	n001068 	m 	dev	turkish
Bindu_Madhavi 	id01069 	n001069 	f 	dev	indian
Bingu_wa_Mutharika 	id01070 	n001070 	m 	dev	malawian
Birgit_Minichmayr 	id01071 	n001071 	f 	dev	austrian
Birgitta_Ohlsson 	id01073 	n001073 	f 	dev	swedish
Birthe_Kjær 	id01074 	n001074 	f 	dev	danish
Bitsie_Tulloch 	id01075 	n001075 	f 	dev	american
Biz_Markie 	id01076 	n001076 	m 	dev	american
Björn_Dixgård 	id01078 	n001078 	m 	dev	swedish
Bjørn_Kjos 	id01080 	n001080 	m 	dev	norwegian
Black_Thought 	id01081 	n001081 	m 	dev	american
Blake_Berris 	id01083 	n001083 	m 	dev	american
Blake_Ritson 	id01084 	n001084 	m 	dev	unknown
Blanca_Guerra 	id01085 	n001085 	f 	dev	mexican
Blanka_Vlašić 	id01090 	n001090 	f 	dev	croatian
Blythe_Danner 	id01091 	n001091 	f 	dev	american
Bo_Bice 	id01092 	n001092 	m 	dev	american
Bo_Burnham 	id01093 	n001093 	m 	dev	american
Bo_Derek 	id01094 	n001094 	f 	dev	american
Bo_Pelini 	id01095 	n001095 	m 	dev	american
Bo_Ryan 	id01096 	n001096 	m 	dev	american
Bob_Baffert 	id01097 	n001097 	m 	dev	american
Bob_Beckel 	id01098 	n001098 	m 	dev	american
Bob_Bradley 	id01099 	n001099 	m 	dev	american
Bob_Corker 	id01100 	n001100 	m 	dev	american
Bob_Costas 	id01101 	n001101 	m 	dev	american
Bob_Crow 	id01102 	n001102 	m 	dev	british
Bob_Diamond 	id01103 	n001103 	m 	dev	unsure: british / american
Bob_Guiney 	id01104 	n001104 	m 	dev	unknown
Bob_Huggins 	id01105 	n001105 	m 	dev	american
Bob_Iger 	id01106 	n001106 	m 	test	american
Bob_Lutz 	id01108 	n001108 	m 	dev	unsure: swiss / american
Bob_Marley 	id01109 	n001109 	m 	dev	jamaican
Bob_Melvin 	id01110 	n001110 	m 	dev	american
Bob_Menendez 	id01111 	n001111 	m 	dev	american
Bob_Peeters 	id01112 	n001112 	m 	dev	belgian
Bob_Stoops 	id01113 	n001113 	m 	dev	american
Boban_Marjanović 	id01115 	n001115 	m 	dev	serbian
Bobbi_Sue_Luther 	id01116 	n001116 	f 	dev	american
Bobbie_Eakes 	id01117 	n001117 	f 	dev	american
Bobby_Darin 	id01119 	n001119 	m 	dev	american
Bobby_Gillespie 	id01120 	n001120 	m 	dev	scottish
Bobby_Jindal 	id01121 	n001121 	m 	dev	american
Bobby_McFerrin 	id01122 	n001122 	m 	dev	american
Bobby_Morley 	id01123 	n001123 	m 	dev	australian
Bobby_Roode 	id01124 	n001124 	m 	dev	canadian
Bobby_Voelker 	id01125 	n001125 	m 	dev	american
Bobby_Zamora 	id01126 	n001126 	m 	dev	unknown
Bodo_Ramelow 	id01129 	n001129 	m 	dev	german
Boediono 	id01130 	n001130 	m 	dev	indonesian
Bohuslav_Sobotka 	id01132 	n001132 	m 	dev	czech
Bonnie_McKee 	id01139 	n001139 	f 	dev	american
Bonnie_Raitt 	id01140 	n001140 	f 	dev	american
Boo_Weekley 	id01141 	n001141 	m 	dev	american
Boris_Becker 	id01142 	n001142 	m 	dev	german
Bouabdellah_Tahri 	id01149 	n001149 	m 	dev	algerian
Boyko_Borisov 	id01150 	n001150 	m 	dev	bulgarian
Brad_Friedel 	id01154 	n001154 	m 	dev	american
Brad_Garrett 	id01155 	n001155 	m 	dev	american
Brad_Gushue 	id01156 	n001156 	m 	dev	canadian
Brad_Hogg 	id01157 	n001157 	m 	dev	australian
Brad_Marchand 	id01158 	n001158 	m 	dev	canadian
Brad_Pitt 	id01159 	n001159 	m 	dev	american
Brad_Wall 	id01160 	n001160 	m 	dev	canadian
Bradley_James 	id01161 	n001161 	m 	dev	american
Bradley_Wiggins 	id01162 	n001162 	m 	dev	british
Brady_Hoke 	id01163 	n001163 	m 	dev	american
Brahim_Asloum 	id01164 	n001164 	m 	dev	french
Brahmanandam 	id01165 	n001165 	m 	dev	indian
Branch_Warren 	id01166 	n001166 	m 	dev	american
Brandan_Wright 	id01167 	n001167 	m 	dev	american
Brando_Eaton 	id01168 	n001168 	m 	dev	american
Brandon_Beemer 	id01169 	n001169 	m 	dev	american
Brandon_Jennings 	id01170 	n001170 	m 	dev	unsure: italian / american
Brandon_Knight 	id01171 	n001171 	m 	dev	american
Brandon_Routh 	id01172 	n001172 	m 	dev	american
Brandon_Roy 	id01173 	n001173 	m 	dev	american
Brandon_Ríos 	id01174 	n001174 	m 	dev	american
Brandon_Sutter 	id01175 	n001175 	m 	dev	unsure: canadian / american
Brandy_Norwood 	id01178 	n001178 	f 	dev	american
Branford_Marsalis 	id01179 	n001179 	m 	dev	american
Brant_Daugherty 	id01182 	n001182 	m 	dev	american
Brayden_Schenn 	id01183 	n001183 	m 	dev	canadian
Brea_Grant 	id01184 	n001184 	f 	dev	american
Brede_Hangeland 	id01185 	n001185 	m 	dev	norwegian
Brenda_Strong 	id01187 	n001187 	f 	dev	american
Brendan_Coyle 	id01188 	n001188 	m 	dev	british
Brendan_Fehr 	id01189 	n001189 	m 	dev	canadian
Brendan_Rodgers 	id01190 	n001190 	m 	dev	unsure: irish / scottish
Brent_Seabrook 	id01191 	n001191 	m 	dev	canadian
Bret_Bielema 	id01192 	n001192 	m 	dev	american
Bret_Michaels 	id01193 	n001193 	m 	dev	american
Brett_Keisel 	id01196 	n001196 	m 	dev	american
Brian_Austin_Green 	id01199 	n001199 	m 	dev	american
Brian_Cowen 	id01200 	n001200 	m 	dev	irish
Brian_Dietzen 	id01201 	n001201 	m 	dev	american
Brian_Holm 	id01203 	n001203 	m 	dev	danish
Brian_Joo 	id01204 	n001204 	m 	dev	american
Brian_Joubert 	id01205 	n001205 	m 	dev	french
Brian_May 	id01206 	n001206 	m 	dev	unknown
Brian_McKnight 	id01207 	n001207 	m 	dev	american
Brian_Schweitzer 	id01209 	n001209 	m 	dev	american
Brian_Stann 	id01210 	n001210 	m 	dev	american
Brian_Stokes_Mitchell 	id01211 	n001211 	m 	dev	american
Brian_Tee 	id01212 	n001212 	m 	dev	unsure: japanese / american
Brian_Van_Holt 	id01213 	n001213 	m 	dev	american
Brian_Vickers 	id01214 	n001214 	m 	dev	american
Brian_Viloria 	id01215 	n001215 	m 	dev	unsure: filipino / american
Briana_Evigan 	id01216 	n001216 	f 	dev	american
Brianna_Keilar 	id01217 	n001217 	f 	dev	unknown
Brice_Hortefeux 	id01218 	n001218 	m 	dev	french
Bridget_Maasland 	id01220 	n001220 	f 	dev	dutch
Bridget_Marquardt 	id01221 	n001221 	f 	dev	american
Bridgetta_Tomarchio 	id01222 	n001222 	f 	dev	american
Bridgit_Mendler 	id01223 	n001223 	f 	dev	american
Brie_Bella 	id01224 	n001224 	f 	test	american
Brie_Larson 	id01225 	n001225 	f 	dev	american
Bristol_Palin 	id01227 	n001227 	f 	dev	american
Britney_Spears 	id01228 	n001228 	f 	test	american
Britt_Ekland 	id01229 	n001229 	f 	dev	unsure: british / swedish
Britt_Hagedorn 	id01230 	n001230 	f 	dev	unsure: spanish / german / french
Britt_McHenry 	id01231 	n001231 	f 	dev	american
Britta_Heidemann 	id01232 	n001232 	f 	dev	german
Brittany_Daniel 	id01234 	n001234 	f 	dev	american
Brittany_Snow 	id01235 	n001235 	f 	dev	american
Brittney_Griner 	id01236 	n001236 	f 	dev	american
Brittny_Gastineau 	id01237 	n001237 	f 	dev	american
Brix_Smith 	id01238 	n001238 	f 	dev	american
Brock_Lesnar 	id01239 	n001239 	m 	dev	american
Brodinski 	id01240 	n001240 	m 	dev	french
Brody_Jenner 	id01241 	n001241 	m 	dev	american
Bronson_Arroyo 	id01243 	n001243 	m 	dev	american
Brook_Lopez 	id01244 	n001244 	m 	dev	american
Brooke_Burns 	id01245 	n001245 	f 	dev	unsure: spanish / american
Brooke_Kinsella 	id01246 	n001246 	f 	dev	british
Brooke_Nevin 	id01248 	n001248 	f 	dev	canadian
Brooke_Tessmacher 	id01249 	n001249 	f 	dev	american
Brooklyn_Sudano 	id01251 	n001251 	f 	dev	american
Brooks_Orpik 	id01252 	n001252 	m 	dev	american
Bruce_Arians 	id01253 	n001253 	m 	dev	american
Bruce_Bochy 	id01254 	n001254 	m 	dev	unknown
Bruce_Greenwood 	id01255 	n001255 	m 	dev	unsure: canadian / american
Bruce_Jenner 	id01256 	n001256 	m 	dev	american
Bruce_Willis 	id01257 	n001257 	m 	dev	american
Bruna_Abdullah 	id01258 	n001258 	f 	dev	unknown
Bruno_Bichir 	id01261 	n001261 	m 	dev	mexican
Bruno_Gollnisch 	id01262 	n001262 	m 	dev	french
Bruno_Labbadia 	id01263 	n001263 	m 	dev	unsure: italian / german
Bruno_Le_Maire 	id01264 	n001264 	m 	dev	french
Bruno_Le_Roux 	id01265 	n001265 	m 	dev	unknown
Bruno_Madinier 	id01266 	n001266 	m 	dev	unknown
Bruno_Senna 	id01268 	n001268 	m 	dev	brazilian
Bruno_Solo 	id01269 	n001269 	m 	dev	unknown
Bruno_Spengler 	id01270 	n001270 	m 	dev	canadian
Bryan_Ruiz 	id01271 	n001271 	m 	dev	brazilian
Bryant_Gumbel 	id01272 	n001272 	m 	dev	american
Bryant_McKinnie 	id01273 	n001273 	m 	dev	american
Bubba_Watson 	id01274 	n001274 	m 	dev	american
Buck_Showalter 	id01275 	n001275 	m 	dev	american
Bucky_Covington 	id01276 	n001276 	m 	dev	american
Buju_Banton 	id01279 	n001279 	m 	dev	jamaican
Bun_B 	id01280 	n001280 	m 	dev	american
Bunga_Citra_Lestari 	id01281 	n001281 	f 	dev	indonesian
